timestep,source,target,unit,IsTruck
4393,-38,206,1,0
4395,-162,74,1,0
4395,-38,156,1,0
4396,-38,221,1,0
4396,204,221,1,1
4396,-71,273,1,0
4399,-85,74,1,0
4402,-204,156,1,0
4406,-283,74,1,0
4406,-71,18,1,0
4406,-38,167,1,0
4406,316,18,1,1
4407,-85,74,1,0
4407,86,208,1,1
4408,-71,240,1,0
4409,283,221,1,1
4410,-283,221,1,0
4411,-85,110,1,0
4411,-225,157,1,0
4412,-71,313,1,0
4413,316,156,1,1
4413,125,273,1,1
4414,71,45,1,1
4416,-38,221,1,0
4417,290,206,1,1
4417,-95,156,1,0
4418,86,208,1,1
4418,316,156,1,1
4418,-85,246,1,0
4419,-71,79,1,0
4422,-204,208,1,0
4423,-38,259,1,0
4423,-85,74,1,0
4423,-271,58,1,0
4426,283,313,1,1
4427,-95,156,1,0
4428,-162,221,1,0
4428,316,273,1,1
4429,-71,313,1,0
4430,71,313,1,1
4431,-283,221,1,0
4431,-71,273,1,0
4431,223,313,1,1
4432,-71,58,1,0
4433,-71,273,1,0
4433,-38,167,1,0
4434,-38,270,1,0
4435,-71,240,1,0
4436,-276,203,1,0
4437,-85,246,1,0
4438,290,208,1,1
4439,-283,221,1,0
4439,-71,45,1,0
4441,85,74,1,1
4446,301,58,1,1
4446,-85,246,1,0
4446,162,366,1,1
4448,-316,79,1,0
4449,-290,18,1,0
4451,-85,246,1,0
4452,-71,79,1,0
4457,-290,221,1,0
4460,-86,273,1,0
4460,-38,366,1,0
4462,-38,221,1,0
4465,283,240,1,1
4467,256,206,1,1
4469,-85,246,1,0
4471,-38,167,1,0
4471,290,156,1,1
4473,71,110,1,1
4474,241,273,1,1
4477,-86,45,1,0
4477,-38,221,1,0
4478,-71,313,1,0
4478,-38,208,1,0
4481,-85,214,1,0
4481,71,18,1,1
4483,85,246,1,1
4483,-38,167,1,0
4484,-316,206,1,0
4484,-225,156,1,0
4487,-38,156,1,0
4489,211,18,1,1
4490,71,273,1,1
4490,-290,156,1,0
4490,-85,313,1,0
4491,-71,313,1,0
4492,85,240,1,1
4493,-71,58,1,0
4494,-290,18,1,0
4494,-71,79,1,0
4494,204,157,1,1
4495,-38,246,1,0
4496,162,270,1,1
4497,71,240,1,1
4498,290,156,1,1
4500,-71,110,1,0
4503,-71,240,1,0
4505,-71,79,1,0
4506,-290,366,1,0
4506,-71,214,1,0
4508,-71,58,1,0
4509,283,240,1,1
4509,-316,196,1,0
4510,-271,58,1,0
4511,-204,208,1,0
4512,71,79,1,1
4517,-241,196,1,0
4518,-71,18,1,0
4519,-71,45,1,0
4520,-290,221,1,0
4520,-38,206,1,0
4520,71,196,1,1
4521,-38,167,1,0
4522,-225,270,1,0
4523,-71,196,1,0
4523,71,196,1,1
4523,316,196,1,1
4524,-85,58,1,0
4527,-71,18,1,0
4530,-271,240,1,0
4530,-95,156,1,0
4531,-225,270,1,0
4532,-38,167,1,0
4532,-86,275,1,0
4534,71,58,1,1
4535,-38,208,1,0
4536,301,74,1,1
4536,-85,58,1,0
4538,-86,167,1,0
4541,-85,240,1,0
4542,71,313,1,1
4542,71,79,1,1
4543,-225,270,1,0
4543,-204,221,1,0
4544,85,240,1,1
4544,-38,206,1,0
4545,-85,246,1,0
4547,-211,45,1,0
4547,283,74,1,1
4547,-225,156,1,0
4548,-38,167,1,0
4548,-86,196,1,0
4550,-283,270,1,0
4551,-71,313,1,0
4551,71,18,1,1
4551,-225,203,1,0
4552,211,156,1,1
4552,-86,156,1,0
4552,-283,246,1,0
4553,-211,45,1,0
4554,-204,208,1,0
4556,-204,156,1,0
4558,-71,273,1,0
4558,-85,79,1,0
4559,-85,196,1,0
4560,71,214,1,1
4560,-71,58,1,0
4562,85,214,1,1
4562,-95,366,1,0
4562,85,74,1,1
4565,316,196,1,1
4566,-71,45,1,0
4567,-225,156,1,0
4568,-38,208,1,0
4569,162,366,1,1
4571,-71,313,1,0
4573,-225,221,1,0
4573,-95,156,1,0
4574,-211,45,1,0
4574,-162,270,1,0
4577,-290,18,1,0
4577,-85,58,1,0
4579,71,214,1,1
4579,-71,240,1,0
4582,-225,240,1,0
4584,204,74,1,1
4585,-162,221,1,0
4586,125,196,1,1
4587,-204,259,1,0
4587,86,156,1,1
4588,-38,208,1,0
4589,162,203,1,1
4589,-204,156,1,0
4589,-225,366,1,0
4589,-95,157,1,0
4590,-225,203,1,0
4590,-71,110,1,0
4591,-223,313,1,0
4591,-85,246,1,0
4592,-85,58,1,0
4594,-283,221,1,0
4594,283,221,1,1
4595,-38,366,1,0
4597,-95,270,1,0
4598,-85,58,1,0
4600,225,203,1,1
4600,225,74,1,1
4600,-95,156,1,0
4601,-290,156,1,0
4602,38,203,1,1
4602,-211,18,1,0
4606,-85,246,1,0
4608,301,240,1,1
4608,301,240,1,1
4612,-38,206,1,0
4612,-95,366,1,0
4614,283,270,1,1
4616,-95,208,1,0
4617,-283,221,1,0
4617,-95,156,1,0
4618,-85,246,1,0
4618,-38,270,1,0
4621,-301,196,1,0
4624,-71,79,1,0
4625,-276,208,1,0
4626,-71,240,1,0
4626,316,273,1,1
4627,-283,74,1,0
4627,-316,18,1,0
4628,-301,74,1,0
4631,-85,74,1,0
4633,204,156,1,1
4633,290,157,1,1
4633,-162,366,1,0
4634,-85,246,1,0
4637,71,45,1,1
4637,38,157,1,1
4638,-71,273,1,0
4640,-38,221,1,0
4641,-204,208,1,0
4642,162,221,1,1
4642,-283,246,1,0
4644,-71,273,1,0
4644,-85,240,1,0
4647,-71,196,1,0
4648,-71,58,1,0
4649,162,366,1,1
4650,-241,275,1,0
4650,71,313,1,1
4650,-85,74,1,0
4651,-204,208,1,0
4652,-162,240,1,0
4656,-38,206,1,0
4659,-95,259,1,0
4660,-71,79,1,0
4661,-290,18,1,0
4662,71,79,1,1
4662,-125,18,1,0
4663,-162,246,1,0
4664,-71,313,1,0
4664,-125,313,1,0
4669,-71,313,1,0
4673,-225,156,1,0
4673,-211,366,1,0
4673,-38,259,1,0
4673,-162,270,1,0
4674,-211,366,1,0
4676,211,273,1,1
4677,-204,208,1,0
4677,-38,167,1,0
4678,95,208,1,1
4679,-85,246,1,0
4679,-225,156,1,0
4681,290,206,1,1
4682,-271,203,1,0
4683,-85,246,1,0
4683,-225,366,1,0
4685,85,214,1,1
4687,85,214,1,1
4687,-316,18,1,0
4688,-162,240,1,0
4689,-225,270,1,0
4689,-301,240,1,0
4691,86,18,1,1
4691,225,156,1,1
4694,-225,203,1,0
4695,-316,196,1,0
4695,-211,208,1,0
4696,-71,196,1,0
4697,-85,240,1,0
4697,256,273,1,1
4697,-85,196,1,0
4697,-225,74,1,0
4697,-38,167,1,0
4697,-71,273,1,0
4697,-38,167,1,0
4698,-71,18,1,0
4698,-71,110,1,0
4700,-71,58,1,0
4700,-38,167,1,0
4701,-85,246,1,0
4701,-86,206,1,0
4701,-256,18,1,0
4703,-71,110,1,0
4704,-71,240,1,0
4706,256,98,1,1
4707,-38,167,1,0
4708,-316,167,1,0
4709,-162,366,1,0
4709,71,240,1,1
4711,225,270,1,1
4711,-71,240,1,0
4711,-316,79,1,0
4712,-283,246,1,0
4712,-290,45,1,0
4713,283,74,1,1
4714,-316,206,1,0
4715,-204,208,1,0
4715,-225,366,1,0
4716,316,273,1,1
4718,-86,206,1,0
4719,-15,156,1,0
4721,71,196,1,1
4722,-38,167,1,0
4722,-316,79,1,0
4725,-38,208,1,0
4725,-71,79,1,0
4727,-38,167,1,0
4728,-283,240,1,0
4728,-225,259,1,0
4730,85,240,1,1
4732,-283,270,1,0
4733,-290,208,1,0
4734,-95,366,1,0
4735,-71,196,1,0
4739,-15,206,1,0
4742,-71,45,1,0
4743,-125,18,1,0
4743,71,240,1,1
4743,-85,74,1,0
4743,-225,74,1,0
4743,-38,208,1,0
4745,-276,366,1,0
4746,-95,221,1,0
4747,-71,196,1,0
4747,-211,206,1,0
4748,-71,58,1,0
4752,-85,79,1,0
4752,-225,203,1,0
4753,-316,206,1,0
4754,-162,366,1,0
4756,-71,240,1,0
4757,-125,79,1,0
4757,38,208,1,1
4758,-86,156,1,0
4758,-71,240,1,0
4759,-71,240,1,0
4760,-95,208,1,0
4760,-276,259,1,0
4760,225,74,1,1
4763,-85,246,1,0
4763,-38,208,1,0
4765,-204,167,1,0
4766,85,214,1,1
4767,-162,58,1,0
4767,256,79,1,1
4770,162,74,1,1
4770,-85,313,1,0
4772,-71,240,1,0
4775,-38,208,1,0
4776,71,214,1,1
4776,-225,203,1,0
4777,-71,240,1,0
4777,-316,208,1,0
4780,-283,203,1,0
4781,-211,157,1,0
4781,-283,240,1,0
4782,-38,167,1,0
4782,-71,58,1,0
4786,162,74,1,1
4787,-162,366,1,0
4788,-71,45,1,0
4788,290,45,1,1
4789,-95,156,1,0
4791,-225,221,1,0
4792,204,167,1,1
4792,-211,208,1,0
4793,71,313,1,1
4793,-71,214,1,0
4794,223,240,1,1
4794,-38,203,1,0
4795,-71,313,1,0
4795,260,273,1,1
4798,-85,58,1,0
4799,71,313,1,1
4799,256,156,1,1
4800,-204,167,1,0
4801,-38,208,1,0
4804,-290,366,1,0
4807,-85,313,1,0
4807,-211,18,1,0
4808,211,18,1,1
4808,-38,206,1,0
4808,-71,313,1,0
4809,-225,246,1,0
4810,225,74,1,1
4811,-38,157,1,0
4811,71,273,1,1
4812,225,58,1,1
4812,-85,246,1,0
4813,-223,240,1,0
4814,-71,273,1,0
4814,-71,240,1,0
4815,-38,206,1,0
4817,-38,167,1,0
4818,-71,110,1,0
4818,95,259,1,1
4822,-71,214,1,0
4823,-71,313,1,0
4824,-283,221,1,0
4824,-95,156,1,0
4825,-85,246,1,0
4826,-316,79,1,0
4827,-95,246,1,0
4827,-95,246,1,0
4829,290,208,1,1
4831,86,196,1,1
4834,-290,157,1,0
4836,211,45,1,1
4836,85,79,1,1
4837,-85,246,1,0
4838,85,246,1,1
4839,211,156,1,1
4839,-71,313,1,0
4841,71,196,1,1
4845,125,214,1,1
4846,-71,110,1,0
4846,-85,240,1,0
4847,-71,240,1,0
4848,162,366,1,1
4850,-241,196,1,0
4852,-95,156,1,0
4852,-225,366,1,0
4854,-85,58,1,0
4855,86,157,1,1
4860,-225,366,1,0
4861,85,313,1,1
4861,-241,273,1,0
4862,-71,45,1,0
4863,-95,208,1,0
4863,-290,206,1,0
4864,-223,79,1,0
4864,-283,74,1,0
4865,71,196,1,1
4867,-162,74,1,0
4868,-71,79,1,0
4869,38,156,1,1
4869,85,240,1,1
4869,-283,240,1,0
4870,-71,240,1,0
4871,-301,79,1,0
4872,316,18,1,1
4872,71,58,1,1
4875,-301,79,1,0
4875,85,240,1,1
4876,71,58,1,1
4876,-290,206,1,0
4878,95,74,1,1
4878,-95,221,1,0
4879,-38,208,1,0
4881,-71,313,1,0
4881,-71,45,1,0
4883,15,45,1,1
4884,-225,246,1,0
4884,-204,259,1,0
4885,-211,275,1,0
4886,38,366,1,1
4887,271,214,1,1
4887,-204,208,1,0
4887,-15,167,1,0
4888,162,221,1,1
4889,-71,58,1,0
4890,71,240,1,1
4891,71,18,1,1
4892,-225,221,1,0
4892,-256,208,1,0
4892,-71,214,1,0
4892,-71,45,1,0
4893,-85,74,1,0
4894,-38,156,1,0
4895,-290,18,1,0
4896,-38,167,1,0
4897,-271,240,1,0
4897,71,196,1,1
4901,-225,366,1,0
4901,-38,157,1,0
4902,-290,45,1,0
4903,-225,156,1,0
4904,-85,58,1,0
4904,-256,45,1,0
4904,-283,270,1,0
4905,71,240,1,1
4905,162,259,1,1
4907,-225,157,1,0
4909,-85,196,1,0
4911,-71,240,1,0
4911,256,79,1,1
4912,-316,45,1,0
4912,-85,74,1,0
4913,-71,45,1,0
4913,-316,273,1,0
4913,-283,221,1,0
4914,-225,74,1,0
4916,211,206,1,1
4916,276,366,1,1
4917,-71,240,1,0
4917,-71,18,1,0
4919,-38,270,1,0
4921,-225,221,1,0
4921,225,221,1,1
4921,-71,18,1,0
4923,-95,221,1,0
4923,-71,214,1,0
4924,-204,167,1,0
4924,85,74,1,1
4925,162,74,1,1
4925,-225,246,1,0
4926,-283,221,1,0
4928,162,259,1,1
4929,-290,74,1,0
4930,-290,167,1,0
4930,-85,74,1,0
4932,283,214,1,1
4933,-71,45,1,0
4933,283,221,1,1
4934,95,156,1,1
4937,-85,58,1,0
4938,-95,366,1,0
4939,-225,74,1,0
4939,-204,167,1,0
4939,-162,74,1,0
4939,-162,259,1,0
4940,-38,208,1,0
4941,-225,221,1,0
4943,-290,366,1,0
4944,-225,74,1,0
4944,-225,246,1,0
4946,-71,313,1,0
4946,71,313,1,1
4948,-38,157,1,0
4949,-38,206,1,0
4956,71,240,1,1
4956,211,167,1,1
4957,-85,273,1,0
4958,-71,273,1,0
4958,-204,366,1,0
4958,-225,246,1,0
4959,-225,221,1,0
4959,283,74,1,1
4961,283,74,1,1
4961,-71,313,1,0
4961,204,208,1,1
4962,-85,313,1,0
4963,-95,270,1,0
4963,-71,110,1,0
4964,211,208,1,1
4964,204,208,1,1
4964,71,313,1,1
4965,-86,167,1,0
4966,-204,156,1,0
4968,-85,74,1,0
4970,290,18,1,1
4970,-95,221,1,0
4971,-301,240,1,0
4971,-71,110,1,0
4972,86,18,1,1
4973,-225,156,1,0
4974,-204,366,1,0
4975,-225,259,1,0
4975,15,156,1,1
4976,-71,313,1,0
4977,-256,45,1,0
4977,-38,221,1,0
4978,271,74,1,1
4979,-71,313,1,0
4983,-71,18,1,0
4984,71,110,1,1
4985,-71,313,1,0
4986,71,313,1,1
4987,-71,79,1,0
4987,15,156,1,1
4988,-38,157,1,0
4988,-283,221,1,0
4988,-71,273,1,0
4991,283,203,1,1
4991,256,98,1,1
4993,71,313,1,1
4995,-71,313,1,0
4996,85,240,1,1
4996,-204,208,1,0
4997,-95,74,1,0
5000,-71,240,1,0
5002,85,79,1,1
5004,-38,156,1,0
5004,-71,45,1,0
5006,-85,74,1,0
5007,-225,366,1,0
5007,283,313,1,1
5009,-225,156,1,0
5009,-71,18,1,0
5011,71,240,1,1
5013,283,58,1,1
5014,-71,313,1,0
5014,271,74,1,1
5014,125,273,1,1
5016,-256,98,1,0
5016,-241,45,1,0
5018,-85,246,1,0
5018,-283,313,1,0
5020,71,45,1,1
5020,-71,313,1,0
5021,-71,18,1,0
5021,-85,74,1,0
5022,-225,157,1,0
5023,-85,313,1,0
5025,71,18,1,1
5026,-85,240,1,0
5026,71,58,1,1
5027,-71,313,1,0
5027,-85,246,1,0
5028,-85,74,1,0
5029,-71,313,1,0
5031,-38,208,1,0
5031,-38,270,1,0
5032,-225,270,1,0
5032,71,196,1,1
5033,-204,167,1,0
5034,-71,240,1,0
5035,125,214,1,1
5035,-71,196,1,0
5036,-316,273,1,0
5040,-85,313,1,0
5041,-71,58,1,0
5041,-71,110,1,0
5043,-85,74,1,0
5044,-71,240,1,0
5045,-290,45,1,0
5046,-290,45,1,0
5046,-211,206,1,0
5047,-283,270,1,0
5047,-162,366,1,0
5048,-71,214,1,0
5048,-71,58,1,0
5048,-85,74,1,0
5050,-71,313,1,0
5050,-290,156,1,0
5050,71,214,1,1
5051,-71,214,1,0
5054,290,156,1,1
5056,-71,110,1,0
5056,-204,156,1,0
5057,-71,110,1,0
5057,-85,18,1,0
5058,-38,157,1,0
5063,-225,259,1,0
5066,-225,259,1,0
5066,85,196,1,1
5068,-316,167,1,0
5071,-241,196,1,0
5075,71,79,1,1
5076,316,18,1,1
5078,-71,313,1,0
5079,-86,167,1,0
5081,290,156,1,1
5082,-95,208,1,0
5082,-71,45,1,0
5082,-225,240,1,0
5083,71,240,1,1
5084,-85,74,1,0
5086,-204,366,1,0
5086,211,275,1,1
5087,204,366,1,1
5089,-95,221,1,0
5089,-256,18,1,0
5090,-162,366,1,0
5091,-15,206,1,0
5091,15,156,1,1
5092,-38,221,1,0
5092,241,313,1,1
5093,38,203,1,1
5093,-290,275,1,0
5093,241,18,1,1
5100,204,221,1,1
5100,316,273,1,1
5102,-225,157,1,0
5102,-71,58,1,0
5103,-316,167,1,0
5104,-162,240,1,0
5105,-225,246,1,0
5106,-223,240,1,0
5107,-71,196,1,0
5108,241,313,1,1
5110,-125,313,1,0
5110,-162,203,1,0
5111,-95,156,1,0
5113,-38,246,1,0
5113,290,221,1,1
5113,-125,206,1,0
5114,316,196,1,1
5115,-95,156,1,0
5115,-85,58,1,0
5116,283,58,1,1
5116,-85,246,1,0
5117,-85,313,1,0
5119,-225,156,1,0
5119,95,156,1,1
5121,-316,18,1,0
5121,-162,74,1,0
5122,211,45,1,1
5124,-241,58,1,0
5124,-85,246,1,0
5124,85,246,1,1
5126,-85,240,1,0
5127,-85,240,1,0
5128,-71,18,1,0
5128,-38,167,1,0
5129,-162,366,1,0
5130,-301,240,1,0
5131,-162,366,1,0
5132,-38,167,1,0
5132,95,366,1,1
5135,-225,203,1,0
5139,-86,167,1,0
5142,95,156,1,1
5142,-86,196,1,0
5142,-71,214,1,0
5142,-223,270,1,0
5144,85,74,1,1
5145,-71,58,1,0
5146,-95,203,1,0
5146,-162,366,1,0
5150,-225,366,1,0
5152,-283,58,1,0
5152,211,366,1,1
5153,-162,221,1,0
5153,204,203,1,1
5154,-162,58,1,0
5155,-276,167,1,0
5156,71,18,1,1
5159,204,366,1,1
5159,-85,74,1,0
5159,-38,167,1,0
5160,-204,208,1,0
5162,211,366,1,1
5163,-316,206,1,0
5166,-95,208,1,0
5166,-85,240,1,0
5168,-71,240,1,0
5168,38,167,1,1
5170,-225,270,1,0
5170,290,221,1,1
5172,-71,313,1,0
5172,-241,273,1,0
5174,-71,196,1,0
5176,71,110,1,1
5177,-85,74,1,0
5178,-71,79,1,0
5181,-204,156,1,0
5182,71,214,1,1
5183,85,240,1,1
5186,-162,203,1,0
5187,71,45,1,1
5187,-162,203,1,0
5188,-301,240,1,0
5190,-95,270,1,0
5192,-38,206,1,0
5195,-71,240,1,0
5197,-283,203,1,0
5198,225,156,1,1
5199,-71,196,1,0
5201,-162,221,1,0
5204,-38,366,1,0
5204,-316,167,1,0
5204,-95,208,1,0
5204,-225,156,1,0
5205,-162,366,1,0
5205,-283,270,1,0
5205,225,156,1,1
5206,-95,259,1,0
5210,-241,110,1,0
5212,71,273,1,1
5213,-225,259,1,0
5214,-225,74,1,0
5214,-95,259,1,0
5214,-162,259,1,0
5215,-162,203,1,0
5216,-85,246,1,0
5219,316,79,1,1
5222,85,214,1,1
5222,-95,366,1,0
5222,-71,313,1,0
5223,162,221,1,1
5227,211,221,1,1
5227,290,206,1,1
5228,-225,259,1,0
5229,-225,259,1,0
5231,-225,156,1,0
5232,-162,74,1,0
5233,-316,196,1,0
5234,-283,74,1,0
5238,-71,214,1,0
5238,-283,221,1,0
5239,-162,366,1,0
5239,85,74,1,1
5239,-316,79,1,0
5241,-283,203,1,0
5242,-290,221,1,0
5244,-241,273,1,0
5244,-316,18,1,0
5245,-38,167,1,0
5246,-71,273,1,0
5249,-71,214,1,0
5251,211,208,1,1
5251,-223,270,1,0
5253,283,240,1,1
5254,-95,74,1,0
5254,-85,246,1,0
5255,316,206,1,1
5256,-204,156,1,0
5257,-71,18,1,0
5257,-204,156,1,0
5257,-38,206,1,0
5258,-204,208,1,0
5258,38,206,1,1
5259,-225,240,1,0
5259,283,74,1,1
5261,-162,203,1,0
5261,162,246,1,1
5262,-204,157,1,0
5262,-204,156,1,0
5265,-125,206,1,0
5265,-283,270,1,0
5266,-204,208,1,0
5267,-71,18,1,0
5268,241,45,1,1
5269,-95,156,1,0
5274,-276,167,1,0
5275,-71,240,1,0
5275,-71,313,1,0
5275,-241,196,1,0
5276,-225,366,1,0
5276,85,273,1,1
5277,-225,240,1,0
5285,-71,214,1,0
5288,-71,214,1,0
5288,316,45,1,1
5289,-283,240,1,0
5290,-316,45,1,0
5292,-225,270,1,0
5294,71,45,1,1
5296,-38,167,1,0
5297,71,79,1,1
5297,-86,208,1,0
5297,85,313,1,1
5297,-95,208,1,0
5299,-85,74,1,0
5300,85,18,1,1
5300,276,221,1,1
5301,-86,273,1,0
5305,204,157,1,1
5305,-85,74,1,0
5306,-95,366,1,0
5306,-225,221,1,0
5307,-85,240,1,0
5308,-301,240,1,0
5308,86,45,1,1
5309,-38,208,1,0
5309,-85,110,1,0
5311,71,214,1,1
5313,85,240,1,1
5319,-225,221,1,0
5322,276,156,1,1
5322,86,206,1,1
5322,223,240,1,1
5325,-211,259,1,0
5326,-71,45,1,0
5328,162,203,1,1
5330,-86,167,1,0
5331,-162,221,1,0
5333,-290,18,1,0
5334,-38,208,1,0
5335,283,214,1,1
5335,-211,45,1,0
5336,-85,240,1,0
5337,-316,273,1,0
5337,-71,58,1,0
5339,-85,240,1,0
5339,71,313,1,1
5340,283,74,1,1
5340,71,196,1,1
5343,211,208,1,1
5344,85,240,1,1
5345,-71,313,1,0
5347,-71,79,1,0
5347,-225,259,1,0
5348,-283,74,1,0
5350,-38,366,1,0
5350,276,221,1,1
5350,-71,313,1,0
5352,162,58,1,1
5355,-71,240,1,0
5355,-71,214,1,0
5356,162,221,1,1
5357,-38,167,1,0
5359,-283,221,1,0
5360,-256,98,1,0
5360,95,221,1,1
5361,-95,74,1,0
5363,301,196,1,1
5363,290,18,1,1
5366,211,18,1,1
5366,-38,157,1,0
5368,-38,221,1,0
5369,-71,58,1,0
5369,223,240,1,1
5370,-38,157,1,0
5370,241,313,1,1
5371,-162,270,1,0
5374,-290,45,1,0
5374,271,313,1,1
5375,-85,246,1,0
5375,71,240,1,1
5376,-204,157,1,0
5376,71,110,1,1
5377,-316,18,1,0
5379,-283,221,1,0
5379,85,74,1,1
5380,-85,196,1,0
5382,71,45,1,1
5382,-38,259,1,0
5384,-85,74,1,0
5385,-290,206,1,0
5388,-85,214,1,0
5391,-316,18,1,0
5391,-38,221,1,0
5391,-85,74,1,0
5392,283,270,1,1
5392,-204,156,1,0
5393,-71,45,1,0
5394,-71,273,1,0
5396,95,157,1,1
5398,-85,214,1,0
5399,-225,74,1,0
5401,71,313,1,1
5402,71,18,1,1
5402,85,79,1,1
5403,-211,156,1,0
5406,85,74,1,1
5406,-283,221,1,0
5410,204,221,1,1
5410,-38,157,1,0
5410,-38,366,1,0
5411,85,214,1,1
5411,-290,259,1,0
5412,-283,221,1,0
5412,-85,246,1,0
5413,71,240,1,1
5415,-162,259,1,0
5418,71,79,1,1
5418,-85,74,1,0
5421,-290,45,1,0
5422,-283,246,1,0
5425,-276,156,1,0
5425,301,240,1,1
5427,-85,240,1,0
5427,-225,221,1,0
5430,-86,273,1,0
5430,-95,74,1,0
5433,-85,196,1,0
5433,-85,74,1,0
5434,-290,366,1,0
5434,86,275,1,1
5435,-38,270,1,0
5437,-38,157,1,0
5439,-71,196,1,0
5440,71,196,1,1
5443,271,74,1,1
5443,-225,156,1,0
5444,-301,273,1,0
5445,-290,206,1,0
5449,-162,58,1,0
5449,-85,240,1,0
5450,316,197,1,1
5450,-85,313,1,0
5451,-283,313,1,0
5451,316,197,1,1
5452,-223,270,1,0
5453,-71,79,1,0
5455,-125,79,1,0
5455,283,74,1,1
5456,-38,167,1,0
5456,-316,206,1,0
5456,-71,313,1,0
5457,211,167,1,1
5457,-86,156,1,0
5458,-85,246,1,0
5458,-71,240,1,0
5462,301,79,1,1
5464,71,240,1,1
5465,-85,74,1,0
5466,-95,208,1,0
5467,-225,74,1,0
5469,-290,18,1,0
5470,85,196,1,1
5470,-71,196,1,0
5471,-38,157,1,0
5472,-95,366,1,0
5472,-204,208,1,0
5473,71,313,1,1
5473,316,196,1,1
5475,-71,214,1,0
5475,-290,156,1,0
5476,-15,203,1,0
5477,-283,270,1,0
5479,-204,167,1,0
5481,-283,221,1,0
5482,283,240,1,1
5483,-71,196,1,0
5483,-71,110,1,0
5485,283,270,1,1
5486,-283,313,1,0
5492,-86,273,1,0
5493,-71,240,1,0
5494,71,196,1,1
5494,-95,156,1,0
5495,-225,203,1,0
5496,-85,58,1,0
5496,-162,259,1,0
5498,-85,313,1,0
5500,-211,221,1,0
5501,-85,246,1,0
5502,85,240,1,1
5502,-95,208,1,0
5504,162,366,1,1
5505,-162,221,1,0
5507,-71,196,1,0
5509,-204,270,1,0
5511,204,157,1,1
5512,-71,58,1,0
5512,-283,203,1,0
5512,-225,366,1,0
5514,283,110,1,1
5515,-276,157,1,0
5515,85,58,1,1
5523,-301,313,1,0
5528,276,156,1,1
5528,-71,214,1,0
5528,-276,221,1,0
5530,204,167,1,1
5532,-283,221,1,0
5532,-283,221,1,0
5532,-225,246,1,0
5533,-38,208,1,0
5535,-225,157,1,0
5535,283,240,1,1
5537,290,45,1,1
5540,-283,74,1,0
5541,-38,208,1,0
5541,-85,246,1,0
5542,-316,79,1,0
5545,-290,275,1,0
5547,301,79,1,1
5548,-290,259,1,0
5550,204,156,1,1
5551,-162,58,1,0
5552,-316,18,1,0
5552,-86,196,1,0
5552,-85,74,1,0
5554,-225,156,1,0
5554,-225,157,1,0
5557,290,275,1,1
5558,71,79,1,1
5560,-71,79,1,0
5561,241,275,1,1
5562,-271,74,1,0
5566,204,366,1,1
5566,-38,208,1,0
5566,-256,275,1,0
5567,-85,74,1,0
5567,271,214,1,1
5569,-95,156,1,0
5569,-211,366,1,0
5571,-204,167,1,0
5577,-271,110,1,0
5577,-225,366,1,0
5578,-301,240,1,0
5582,-125,313,1,0
5582,-86,156,1,0
5588,85,196,1,1
5591,290,45,1,1
5592,85,74,1,1
5593,-290,45,1,0
5593,225,157,1,1
5594,283,74,1,1
5594,-256,45,1,0
5594,241,18,1,1
5596,-316,79,1,0
5596,71,240,1,1
5597,-290,167,1,0
5597,-85,74,1,0
5600,85,196,1,1
5601,-85,246,1,0
5603,-204,157,1,0
5603,-283,110,1,0
5603,-85,74,1,0
5603,-71,240,1,0
5604,-71,240,1,0
5605,71,273,1,1
5608,-225,259,1,0
5608,86,156,1,1
5609,-71,58,1,0
5609,-71,79,1,0
5611,290,45,1,1
5611,-95,221,1,0
5614,-290,366,1,0
5615,-225,156,1,0
5615,71,313,1,1
5616,-71,110,1,0
5616,-204,156,1,0
5617,-71,79,1,0
5617,-316,45,1,0
5617,71,313,1,1
5619,-85,74,1,0
5619,-256,196,1,0
5620,-283,221,1,0
5620,-316,196,1,0
5624,-95,246,1,0
5624,-71,110,1,0
5625,-85,240,1,0
5627,85,74,1,1
5629,-95,366,1,0
5629,-85,74,1,0
5630,-85,240,1,0
5632,71,313,1,1
5633,-316,167,1,0
5633,-38,156,1,0
5634,225,74,1,1
5634,-290,167,1,0
5637,-204,74,1,0
5640,-86,18,1,0
5641,-225,270,1,0
5642,-162,270,1,0
5648,-290,208,1,0
5649,-95,270,1,0
5653,283,221,1,1
5653,-225,221,1,0
5656,-162,240,1,0
5659,-225,270,1,0
5659,162,240,1,1
5660,95,221,1,1
5661,204,208,1,1
5661,-290,45,1,0
5664,-162,366,1,0
5665,-71,273,1,0
5665,-162,221,1,0
5666,86,18,1,1
5667,85,214,1,1
5668,-283,203,1,0
5668,85,240,1,1
5669,316,273,1,1
5670,316,18,1,1
5671,-162,366,1,0
5675,-85,196,1,0
5676,-71,214,1,0
5677,316,197,1,1
5677,-86,196,1,0
5678,241,45,1,1
5679,-85,58,1,0
5680,276,221,1,1
5680,162,74,1,1
5682,-85,74,1,0
5682,-316,206,1,0
5687,-241,110,1,0
5687,290,18,1,1
5688,38,208,1,1
5690,-162,366,1,0
5691,95,156,1,1
5691,211,45,1,1
5692,-71,240,1,0
5693,-225,157,1,0
5695,-71,240,1,0
5700,-162,366,1,0
5700,-85,74,1,0
5702,-316,45,1,0
5702,-204,208,1,0
5703,-38,206,1,0
5706,-38,366,1,0
5707,-71,79,1,0
5708,-225,221,1,0
5709,-85,246,1,0
5709,-316,79,1,0
